"","player_name","game_date","pitches","fastball_pct","breaking_pct","offspeed_pct","mean_woba"
"48","Bello, Brayan",2024-08-27 19:00:00,97,0.422680412371134,0.371134020618557,0.206185567010309,0.109615384615385
"49","Bello, Brayan",2024-09-01 19:00:00,91,0.516483516483517,0.230769230769231,0.252747252747253,0.365217391304348
"50","Bello, Brayan",2024-09-08 19:00:00,101,0.524752475247525,0.247524752475248,0.227722772277228,0.313461538461538
"51","Bello, Brayan",2024-09-13 19:00:00,98,0.581632653061224,0.183673469387755,0.23469387755102,0.280952380952381
"52","Bello, Brayan",2024-09-18 19:00:00,101,0.514851485148515,0.198019801980198,0.287128712871287,0.275
"53","Bello, Brayan",2024-09-23 19:00:00,75,0.546666666666667,0.253333333333333,0.2,0.221875
"54","Bibee, Tanner",2024-04-03 19:00:00,91,0.637362637362637,0.0659340659340659,0.296703296703297,0.343478260869565
"55","Bibee, Tanner",2024-04-09 19:00:00,84,0.785714285714286,0.154761904761905,0.0595238095238095,0.469047619047619
"56","Bibee, Tanner",2024-04-15 19:00:00,92,0.619565217391304,0.152173913043478,0.228260869565217,0.366666666666667
"57","Bibee, Tanner",2024-04-20 19:00:00,97,0.721649484536082,0.0515463917525773,0.22680412371134,0.344
"58","Bibee, Tanner",2024-04-26 19:00:00,91,0.802197802197802,0.032967032967033,0.164835164835165,0.113636363636364
"59","Bibee, Tanner",2024-05-02 19:00:00,91,0.736263736263736,0.0989010989010989,0.164835164835165,0.45
"60","Bibee, Tanner",2024-05-07 19:00:00,82,0.780487804878049,0.0121951219512195,0.207317073170732,0.327777777777778
"61","Bibee, Tanner",2024-05-12 19:00:00,94,0.851063829787234,0.0106382978723404,0.138297872340426,0.195238095238095
"62","Bibee, Tanner",2024-05-18 19:00:00,95,0.757894736842105,0.0526315789473684,0.189473684210526,0.255769230769231
"63","Bibee, Tanner",2024-05-24 19:00:00,91,0.802197802197802,0.0989010989010989,0.0989010989010989,0.38
"64","Bibee, Tanner",2024-05-30 19:00:00,89,0.662921348314607,0.0786516853932584,0.258426966292135,0.19375
"65","Bibee, Tanner",2024-06-05 19:00:00,94,0.521276595744681,0.404255319148936,0.074468085106383,0.364583333333333
"66","Bibee, Tanner",2024-06-11 19:00:00,102,0.735294117647059,0.0490196078431373,0.215686274509804,0.30952380952381
"67","Bibee, Tanner",2024-06-18 19:00:00,93,0.548387096774194,0.32258064516129,0.129032258064516,0.186363636363636
"68","Bibee, Tanner",2024-06-23 19:00:00,96,0.625,0.291666666666667,0.0833333333333333,0.286
"69","Bibee, Tanner",2024-06-28 19:00:00,89,0.49438202247191,0.370786516853933,0.134831460674157,0.29
"70","Bibee, Tanner",2024-07-04 19:00:00,99,0.636363636363636,0.222222222222222,0.141414141414141,0.365217391304348
"71","Bibee, Tanner",2024-07-09 19:00:00,109,0.614678899082569,0.201834862385321,0.18348623853211,0.35
"72","Bibee, Tanner",2024-07-18 19:00:00,102,0.637254901960784,0.156862745098039,0.205882352941176,0.202380952380952
"73","Bibee, Tanner",2024-07-23 19:00:00,67,0.671641791044776,0.104477611940299,0.223880597014925,0.211764705882353
"74","Bibee, Tanner",2024-07-28 19:00:00,95,0.663157894736842,0.0526315789473684,0.284210526315789,0.277083333333333
"75","Bibee, Tanner",2024-08-10 19:00:00,84,0.547619047619048,0.226190476190476,0.226190476190476,0.31304347826087
"76","Bibee, Tanner",2024-08-16 19:00:00,83,0.55421686746988,0.192771084337349,0.253012048192771,0.269444444444444
"77","Bibee, Tanner",2024-08-22 19:00:00,94,0.702127659574468,0.074468085106383,0.223404255319149,0.351851851851852
"78","Bibee, Tanner",2024-08-27 19:00:00,99,0.575757575757576,0.232323232323232,0.191919191919192,0.476
"79","Bibee, Tanner",2024-09-02 19:00:00,91,0.835164835164835,0.10989010989011,0.0549450549450549,0.20625
"80","Bibee, Tanner",2024-09-07 19:00:00,94,0.648936170212766,0.138297872340426,0.212765957446809,0.357142857142857
"81","Bibee, Tanner",2024-09-12 19:00:00,91,0.747252747252747,0.0879120879120879,0.164835164835165,0.418
"82","Bibee, Tanner",2024-09-17 19:00:00,96,0.729166666666667,0.125,0.145833333333333,0.255357142857143
"83","Bibee, Tanner",2024-09-23 19:00:00,88,0.772727272727273,0.0454545454545455,0.181818181818182,0.246153846153846
"84","Blanco, Ronel",2024-04-06 19:00:00,90,0.5,0.188888888888889,0.311111111111111,0.160869565217391
"85","Blanco, Ronel",2024-04-12 19:00:00,93,0.526881720430108,0.225806451612903,0.247311827956989,0.275
"86","Blanco, Ronel",2024-04-19 19:00:00,98,0.285714285714286,0.36734693877551,0.346938775510204,0.309615384615385
"87","Blanco, Ronel",2024-04-26 19:00:00,102,0.294117647058824,0.362745098039216,0.343137254901961,0.323076923076923
"88","Blanco, Ronel",2024-05-02 19:00:00,94,0.372340425531915,0.319148936170213,0.308510638297872,0.3375
"89","Blanco, Ronel",2024-05-08 19:00:00,107,0.196261682242991,0.467289719626168,0.336448598130841,0.35
"90","Blanco, Ronel",2024-05-13 19:00:00,54,0.37037037037037,0.407407407407407,0.222222222222222,0.332142857142857
"91","Blanco, Ronel",2024-05-25 19:00:00,104,0.346153846153846,0.490384615384615,0.163461538461538,0.216
"92","Blanco, Ronel",2024-05-30 19:00:00,95,0.347368421052632,0.410526315789474,0.242105263157895,0.3475
"93","Blanco, Ronel",2024-06-04 19:00:00,98,0.469387755102041,0.36734693877551,0.163265306122449,0.329166666666667
"94","Blanco, Ronel",2024-06-10 19:00:00,96,0.53125,0.34375,0.125,0.220454545454545
"95","Blanco, Ronel",2024-06-15 19:00:00,94,0.393617021276596,0.340425531914894,0.265957446808511,0.12
"96","Blanco, Ronel",2024-06-21 19:00:00,98,0.346938775510204,0.387755102040816,0.26530612244898,0.277777777777778
"97","Blanco, Ronel",2024-06-27 19:00:00,98,0.23469387755102,0.489795918367347,0.275510204081633,0.463461538461538
"98","Blanco, Ronel",2024-07-02 19:00:00,99,0.383838383838384,0.404040404040404,0.212121212121212,0.259090909090909
"99","Blanco, Ronel",2024-07-08 19:00:00,87,0.390804597701149,0.379310344827586,0.229885057471264,0.26
"100","Blanco, Ronel",2024-07-13 19:00:00,90,0.4,0.444444444444444,0.155555555555556,0.195454545454545
"101","Blanco, Ronel",2024-07-20 19:00:00,100,0.4,0.38,0.22,0.358333333333333
"102","Blanco, Ronel",2024-07-26 19:00:00,99,0.414141414141414,0.444444444444444,0.141414141414141,0.3475
"103","Blanco, Ronel",2024-08-02 19:00:00,89,0.449438202247191,0.426966292134831,0.123595505617978,0.358695652173913
"104","Blanco, Ronel",2024-08-08 19:00:00,88,0.386363636363636,0.329545454545455,0.284090909090909,0.336842105263158
"105","Blanco, Ronel",2024-08-13 19:00:00,73,0.328767123287671,0.424657534246575,0.246575342465753,0.135
"106","Blanco, Ronel",2024-08-19 19:00:00,84,0.416666666666667,0.428571428571429,0.154761904761905,0.5175
"107","Blanco, Ronel",2024-08-25 19:00:00,91,0.351648351648352,0.538461538461538,0.10989010989011,0.416
"108","Blanco, Ronel",2024-08-31 19:00:00,101,0.514851485148515,0.396039603960396,0.0891089108910891,0.261904761904762
"109","Blanco, Ronel",2024-09-06 19:00:00,42,0.476190476190476,0.285714285714286,0.238095238095238,0.2
"110","Blanco, Ronel",2024-09-14 19:00:00,92,0.434782608695652,0.510869565217391,0.0543478260869565,0.247826086956522
"111","Blanco, Ronel",2024-09-20 19:00:00,104,0.384615384615385,0.423076923076923,0.192307692307692,0.377777777777778
"112","Blanco, Ronel",2024-09-26 19:00:00,86,0.348837209302326,0.453488372093023,0.197674418604651,0.188235294117647
"113","Blanco, Ronel",2024-09-30 19:00:00,50,0.32,0.4,0.28,0.3
"114","Brown, Hunter",2024-04-04 19:00:00,80,0.6125,0.1875,0.2,0.595238095238095
"115","Brown, Hunter",2024-04-10 19:00:00,40,0.475,0.325,0.2,0.860714285714286
"116","Brown, Hunter",2024-04-15 19:00:00,88,0.625,0.272727272727273,0.102272727272727,0.35
"117","Brown, Hunter",2024-04-20 19:00:00,84,0.642857142857143,0.238095238095238,0.119047619047619,0.294117647058824
"118","Brown, Hunter",2024-04-29 19:00:00,97,0.65979381443299,0.247422680412371,0.0927835051546392,0.4
"119","Brown, Hunter",2024-05-04 19:00:00,91,0.549450549450549,0.296703296703297,0.153846153846154,0.379545454545455
"120","Brown, Hunter",2024-05-10 19:00:00,85,0.623529411764706,0.270588235294118,0.105882352941176,0.326190476190476
"121","Brown, Hunter",2024-05-16 19:00:00,93,0.623655913978495,0.236559139784946,0.139784946236559,0.392857142857143
"122","Brown, Hunter",2024-05-21 19:00:00,96,0.708333333333333,0.135416666666667,0.15625,0.217391304347826
"123","Brown, Hunter",2024-05-27 19:00:00,87,0.310344827586207,0.471264367816092,0.218390804597701,0.211363636363636
"124","Brown, Hunter",2024-06-01 19:00:00,95,0.568421052631579,0.242105263157895,0.189473684210526,0.33695652173913
"125","Brown, Hunter",2024-06-07 19:00:00,98,0.755102040816326,0.0918367346938776,0.153061224489796,0.212
"126","Brown, Hunter",2024-06-13 19:00:00,96,0.791666666666667,0.145833333333333,0.0625,0.173076923076923
"127","Brown, Hunter",2024-06-18 19:00:00,89,0.786516853932584,0.146067415730337,0.0674157303370786,0.308333333333333
"128","Brown, Hunter",2024-06-24 19:00:00,94,0.765957446808511,0.0851063829787234,0.148936170212766,0.169565217391304
"129","Brown, Hunter",2024-06-30 19:00:00,99,0.858585858585859,0.111111111111111,0.0303030303030303,0.169565217391304
"130","Brown, Hunter",2024-07-05 19:00:00,105,0.733333333333333,0.152380952380952,0.114285714285714,0.4265625
"131","Brown, Hunter",2024-07-11 19:00:00,93,0.67741935483871,0.10752688172043,0.21505376344086,0.320833333333333
"132","Brown, Hunter",2024-07-18 19:00:00,102,0.754901960784314,0.0882352941176471,0.156862745098039,0.252083333333333
"133","Brown, Hunter",2024-07-23 19:00:00,97,0.793814432989691,0.0721649484536082,0.134020618556701,0.330769230769231
"134","Brown, Hunter",2024-07-29 19:00:00,102,0.784313725490196,0.137254901960784,0.0784313725490196,0.438888888888889
"135","Brown, Hunter",2024-08-04 19:00:00,97,0.77319587628866,0.11340206185567,0.11340206185567,0.193478260869565
"136","Brown, Hunter",2024-08-10 19:00:00,95,0.715789473684211,0.178947368421053,0.105263157894737,0.268181818181818
"137","Brown, Hunter",2024-08-16 19:00:00,102,0.676470588235294,0.176470588235294,0.147058823529412,0.2
"138","Brown, Hunter",2024-08-22 19:00:00,107,0.700934579439252,0.149532710280374,0.149532710280374,0.254166666666667
"139","Brown, Hunter",2024-08-28 19:00:00,97,0.690721649484536,0.206185567010309,0.103092783505155,0.164
"140","Brown, Hunter",2024-09-04 19:00:00,97,0.742268041237113,0.123711340206186,0.134020618556701,0.18695652173913
"141","Brown, Hunter",2024-09-10 19:00:00,97,0.762886597938144,0.123711340206186,0.11340206185567,0.428846153846154
"142","Brown, Hunter",2024-09-16 19:00:00,95,0.715789473684211,0.210526315789474,0.0736842105263158,0.2625
"143","Brown, Hunter",2024-09-22 19:00:00,103,0.796116504854369,0.135922330097087,0.0679611650485437,0.208695652173913
"144","Burnes, Corbin",2024-04-02 19:00:00,100,0.54,0.38,0.08,0.338461538461538
"145","Burnes, Corbin",2024-04-08 19:00:00,90,0.522222222222222,0.344444444444444,0.133333333333333,0.172
"146","Burnes, Corbin",2024-04-13 19:00:00,98,0.602040816326531,0.357142857142857,0.0408163265306122,0.358695652173913
"147","Burnes, Corbin",2024-04-19 19:00:00,98,0.479591836734694,0.316326530612245,0.204081632653061,0.261363636363636
"148","Burnes, Corbin",2024-04-25 19:00:00,97,0.371134020618557,0.505154639175258,0.123711340206186,0.256521739130435
"149","Burnes, Corbin",2024-04-30 19:00:00,95,0.589473684210526,0.326315789473684,0.0842105263157895,0.245454545454545
"150","Burnes, Corbin",2024-05-06 19:00:00,95,0.431578947368421,0.4,0.168421052631579,0.257407407407407
"151","Burnes, Corbin",2024-05-12 19:00:00,85,0.423529411764706,0.447058823529412,0.129411764705882,0.283333333333333
"152","Burnes, Corbin",2024-05-18 19:00:00,94,0.478723404255319,0.372340425531915,0.148936170212766,0.320833333333333
"153","Burnes, Corbin",2024-05-23 19:00:00,92,0.608695652173913,0.358695652173913,0.0326086956521739,0.311111111111111
"154","Burnes, Corbin",2024-05-28 19:00:00,108,0.564814814814815,0.324074074074074,0.111111111111111,0.211111111111111
"155","Burnes, Corbin",2024-06-03 19:00:00,99,0.575757575757576,0.333333333333333,0.0909090909090909,0.207692307692308
"156","Burnes, Corbin",2024-06-09 19:00:00,92,0.652173913043478,0.282608695652174,0.0652173913043478,0.266666666666667
"157","Burnes, Corbin",2024-06-15 19:00:00,94,0.521276595744681,0.393617021276596,0.0851063829787234,0.298148148148148
"158","Burnes, Corbin",2024-06-21 19:00:00,90,0.577777777777778,0.4,0.0222222222222222,0.298076923076923
"159","Burnes, Corbin",2024-06-26 19:00:00,88,0.488636363636364,0.409090909090909,0.102272727272727,0.317241379310345
"160","Burnes, Corbin",2024-07-03 19:00:00,94,0.48936170212766,0.382978723404255,0.127659574468085,0.245454545454545
"161","Burnes, Corbin",2024-07-09 19:00:00,97,0.45360824742268,0.43298969072165,0.11340206185567,0.366666666666667
"162","Burnes, Corbin",2024-07-18 19:00:00,101,0.435643564356436,0.396039603960396,0.168316831683168,0.252083333333333
"163","Burnes, Corbin",2024-07-24 19:00:00,96,0.520833333333333,0.40625,0.0729166666666667,0.260344827586207
"164","Burnes, Corbin",2024-07-29 19:00:00,99,0.505050505050505,0.383838383838384,0.111111111111111,0.253571428571429
"165","Burnes, Corbin",2024-08-03 19:00:00,92,0.521739130434783,0.304347826086957,0.173913043478261,0.352173913043478
"166","Burnes, Corbin",2024-08-09 19:00:00,97,0.587628865979381,0.319587628865979,0.0927835051546392,0.217391304347826
"167","Burnes, Corbin",2024-08-15 19:00:00,95,0.463157894736842,0.284210526315789,0.252631578947368,0.574
"168","Burnes, Corbin",2024-08-21 19:00:00,94,0.617021276595745,0.351063829787234,0.0319148936170213,0.330769230769231
"169","Burnes, Corbin",2024-08-27 19:00:00,94,0.478723404255319,0.425531914893617,0.0957446808510638,0.386363636363636
"170","Burnes, Corbin",2024-09-01 19:00:00,89,0.662921348314607,0.224719101123595,0.112359550561798,0.305
"171","Burnes, Corbin",2024-09-07 19:00:00,93,0.548387096774194,0.376344086021505,0.0752688172043011,0.338461538461538
"172","Burnes, Corbin",2024-09-13 19:00:00,97,0.56701030927835,0.237113402061856,0.195876288659794,0.108695652173913
"173","Burnes, Corbin",2024-09-19 19:00:00,91,0.505494505494505,0.340659340659341,0.153846153846154,0.190740740740741
"174","Burnes, Corbin",2024-09-25 19:00:00,69,0.608695652173913,0.318840579710145,0.072463768115942,0.211764705882353
"175","Burnes, Corbin",2024-09-30 19:00:00,84,0.607142857142857,0.345238095238095,0.0476190476190476,0.185714285714286
"176","Canning, Griffin",2024-04-04 19:00:00,91,0.417582417582418,0.395604395604396,0.186813186813187,0.460869565217391
"177","Canning, Griffin",2024-04-12 19:00:00,70,0.314285714285714,0.371428571428571,0.314285714285714,0.471428571428571
"178","Canning, Griffin",2024-04-17 19:00:00,84,0.345238095238095,0.464285714285714,0.19047619047619,0.259090909090909
"179","Canning, Griffin",2024-04-22 19:00:00,85,0.388235294117647,0.470588235294118,0.141176470588235,0.284090909090909
"180","Canning, Griffin",2024-04-28 19:00:00,86,0.430232558139535,0.348837209302326,0.22093023255814,0.313636363636364
"181","Canning, Griffin",2024-05-04 19:00:00,87,0.241379310344828,0.482758620689655,0.275862068965517,0.234782608695652
"182","Canning, Griffin",2024-05-09 19:00:00,90,0.255555555555556,0.433333333333333,0.311111111111111,0.234090909090909
"183","Canning, Griffin",2024-05-14 19:00:00,99,0.414141414141414,0.424242424242424,0.161616161616162,0.33
"184","Canning, Griffin",2024-05-20 19:00:00,89,0.314606741573034,0.393258426966292,0.292134831460674,0.419047619047619
"185","Canning, Griffin",2024-05-27 19:00:00,90,0.411111111111111,0.244444444444444,0.344444444444444,0.448076923076923
"186","Canning, Griffin",2024-06-01 19:00:00,93,0.290322580645161,0.32258064516129,0.387096774193548,0.282692307692308
"187","Canning, Griffin",2024-06-06 19:00:00,80,0.3875,0.3,0.3125,0.275
"188","Canning, Griffin",2024-06-12 19:00:00,97,0.309278350515464,0.360824742268041,0.329896907216495,0.329166666666667
"189","Canning, Griffin",2024-06-17 19:00:00,100,0.4,0.31,0.29,0.452
"190","Canning, Griffin",2024-06-23 19:00:00,97,0.360824742268041,0.247422680412371,0.391752577319588,0.266
"191","Canning, Griffin",2024-06-28 19:00:00,102,0.480392156862745,0.235294117647059,0.284313725490196,0.339285714285714
"192","Canning, Griffin",2024-07-04 19:00:00,89,0.51685393258427,0.258426966292135,0.224719101123595,0.40952380952381
"193","Canning, Griffin",2024-07-09 19:00:00,78,0.333333333333333,0.371794871794872,0.294871794871795,0.419047619047619
"194","Canning, Griffin",2024-07-18 19:00:00,62,0.435483870967742,0.32258064516129,0.241935483870968,0.477777777777778
"195","Canning, Griffin",2024-07-23 19:00:00,94,0.436170212765957,0.297872340425532,0.265957446808511,0.34047619047619
"196","Canning, Griffin",2024-07-29 19:00:00,97,0.381443298969072,0.288659793814433,0.329896907216495,0.317307692307692
"197","Canning, Griffin",2024-08-03 19:00:00,97,0.402061855670103,0.288659793814433,0.309278350515464,0.306818181818182
"198","Canning, Griffin",2024-08-09 19:00:00,88,0.397727272727273,0.318181818181818,0.284090909090909,0.368
"199","Canning, Griffin",2024-08-16 19:00:00,94,0.414893617021277,0.414893617021277,0.170212765957447,0.497619047619048
"200","Canning, Griffin",2024-08-21 19:00:00,74,0.364864864864865,0.378378378378378,0.256756756756757,0.1075
"201","Canning, Griffin",2024-08-27 19:00:00,93,0.397849462365591,0.311827956989247,0.290322580645161,0.381818181818182
"202","Canning, Griffin",2024-09-03 19:00:00,98,0.387755102040816,0.387755102040816,0.224489795918367,0.246153846153846
"203","Canning, Griffin",2024-09-09 19:00:00,105,0.371428571428571,0.361904761904762,0.266666666666667,0.508620689655172
"204","Canning, Griffin",2024-09-16 19:00:00,88,0.465909090909091,0.306818181818182,0.227272727272727,0.195238095238095
"205","Canning, Griffin",2024-09-21 19:00:00,87,0.333333333333333,0.425287356321839,0.241379310344828,0.461904761904762
"206","Canning, Griffin",2024-09-27 19:00:00,89,0.426966292134831,0.325842696629214,0.247191011235955,0.3225
"207","Cannon, Jonathan",2024-04-16 19:00:00,79,0.683544303797468,0.20253164556962,0.113924050632911,0.197368421052632
"208","Cannon, Jonathan",2024-04-21 19:00:00,75,0.68,0.186666666666667,0.133333333333333,0.51
"209","Cannon, Jonathan",2024-04-26 19:00:00,102,0.588235294117647,0.294117647058824,0.117647058823529,0.479166666666667
"210","Cannon, Jonathan",2024-06-06 19:00:00,60,0.616666666666667,0.333333333333333,0.05,0.276923076923077
"211","Cannon, Jonathan",2024-06-11 19:00:00,104,0.596153846153846,0.259615384615385,0.144230769230769,0.221153846153846
"212","Cannon, Jonathan",2024-06-17 19:00:00,106,0.5,0.349056603773585,0.150943396226415,0.216176470588235
"213","Cannon, Jonathan",2024-06-22 19:00:00,42,0.666666666666667,0.238095238095238,0.0952380952380952,0.95
"214","Cannon, Jonathan",2024-06-28 19:00:00,89,0.674157303370786,0.101123595505618,0.224719101123595,0.266666666666667
"215","Cannon, Jonathan",2024-07-06 19:00:00,89,0.696629213483146,0.146067415730337,0.157303370786517,0.27
"216","Cannon, Jonathan",2024-07-11 19:00:00,92,0.576086956521739,0.25,0.173913043478261,0.336538461538462
"217","Cannon, Jonathan",2024-07-19 19:00:00,91,0.604395604395604,0.164835164835165,0.230769230769231,0.372916666666667
"218","Cannon, Jonathan",2024-07-24 19:00:00,95,0.578947368421053,0.242105263157895,0.178947368421053,0.43
"219","Cannon, Jonathan",2024-07-29 19:00:00,94,0.606382978723404,0.148936170212766,0.24468085106383,0.164
"220","Cannon, Jonathan",2024-08-05 19:00:00,96,0.635416666666667,0.15625,0.208333333333333,0.330769230769231
"221","Cannon, Jonathan",2024-08-12 19:00:00,95,0.536842105263158,0.189473684210526,0.273684210526316,0.41304347826087
"222","Cannon, Jonathan",2024-08-18 19:00:00,90,0.522222222222222,0.255555555555556,0.222222222222222,0.373076923076923
"223","Cannon, Jonathan",2024-08-24 19:00:00,93,0.580645161290323,0.225806451612903,0.193548387096774,0.489583333333333
"224","Cannon, Jonathan",2024-08-29 19:00:00,92,0.478260869565217,0.228260869565217,0.293478260869565,0.380434782608696
"225","Cannon, Jonathan",2024-09-03 19:00:00,95,0.652631578947368,0.0947368421052632,0.252631578947368,0.3
"226","Cannon, Jonathan",2024-09-09 19:00:00,91,0.43956043956044,0.32967032967033,0.230769230769231,0.35
"227","Cannon, Jonathan",2024-09-15 19:00:00,100,0.65,0.16,0.19,0.28
"228","Cannon, Jonathan",2024-09-23 19:00:00,78,0.602564102564103,0.192307692307692,0.205128205128205,0.161904761904762
"229","Cannon, Jonathan",2024-09-28 19:00:00,80,0.6125,0.2875,0.1,0.323809523809524
"230","Carrasco, Carlos",2024-04-05 19:00:00,78,0.384615384615385,0.269230769230769,0.346153846153846,0.284615384615385
"231","Carrasco, Carlos",2024-04-12 19:00:00,88,0.318181818181818,0.420454545454545,0.261363636363636,0.414285714285714
"232","Carrasco, Carlos",2024-04-17 19:00:00,89,0.393258426966292,0.382022471910112,0.224719101123595,0.301923076923077
"233","Carrasco, Carlos",2024-04-23 19:00:00,89,0.348314606741573,0.404494382022472,0.247191011235955,0.54
"234","Carrasco, Carlos",2024-04-29 19:00:00,76,0.526315789473684,0.263157894736842,0.210526315789474,0.485
"235","Carrasco, Carlos",2024-05-04 19:00:00,71,0.408450704225352,0.492957746478873,0.0985915492957746,0.341304347826087
"236","Carrasco, Carlos",2024-05-09 19:00:00,93,0.505376344086022,0.344086021505376,0.150537634408602,0.324137931034483
"237","Carrasco, Carlos",2024-05-14 19:00:00,75,0.56,0.213333333333333,0.226666666666667,0.35
"238","Carrasco, Carlos",2024-06-01 19:00:00,71,0.394366197183099,0.309859154929577,0.295774647887324,0.4025
"239","Carrasco, Carlos",2024-06-08 19:00:00,55,0.618181818181818,0.181818181818182,0.2,0.3
